score;departement;ville;nom;enseignes;code_naf;dirigeant;age;qualite;chiffre_affaires;resultat;annee_comptes;effectif;date_creation;nb_etablissements;siren;adresse;url_pappers;url_annuaire
75;92;PUTEAUX;EXOS;;78.20Z;Christian BEGHYN;65;Vice-Président;;-163311;2025;6-9;2002-11-09;7;444700603;6 RUE JEAN JAURES 92800 PUTEAUX;https://www.pappers.fr/entreprise/exos-exos-444700603;https://annuaire-entreprises.data.gouv.fr/entreprise/444700603
75;92;ANTONY;GPX;;78.30Z;Jean Paul PAGNY;78;Président de SAS;;7243;2023;6-9;2000-10-01;1;433730694;PARC HTE TECHNOLOGIE 15 RUE ALEXIS DE TOCQUEVILLE 92160 ANTONY;https://www.pappers.fr/entreprise/gpx-433730694;https://annuaire-entreprises.data.gouv.fr/entreprise/433730694
75;92;BOURG-LA-REINE;DYRR;;78.20Z;Philippe HASSID;65;Gérant;;;;1-2;2005-06-13;1;482711108;10 RUE DE FONTENAY 92340 BOURG-LA-REINE;https://www.pappers.fr/entreprise/dyrr-482711108;https://annuaire-entreprises.data.gouv.fr/entreprise/482711108
70;92;NEUILLY-SUR-SEINE;ARROW CONSULTANTS;;78.30Z;Olivier CAMPREDON;69;Gérant;17979;-18305;2018;n.r.;1994-09-20;4;398383026;125 BOULEVARD DU GENERAL KOENIG 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/arrow-consultants-398383026;https://annuaire-entreprises.data.gouv.fr/entreprise/398383026
70;92;MALAKOFF;THE TREE;;78.30Z;Tatiana Anne KOLOBOFF;66;Gérant;;118691;2024;n.r.;1997-06-01;3;412379638;82 RUE GUY MOQUET 92240 MALAKOFF;https://www.pappers.fr/entreprise/the-tree-412379638;https://annuaire-entreprises.data.gouv.fr/entreprise/412379638
70;92;ANTONY;VISIOM AVIATION;;78.30Z;Jean-Paul PAGNY;78;Président du conseil d’administration et directeur général;;;;n.r.;2000-10-16;5;433546025;15 RUE ALEXIS DE TOCQUEVILLE 92160 ANTONY;https://www.pappers.fr/entreprise/visiom-aviation-academie-ilia-433546025;https://annuaire-entreprises.data.gouv.fr/entreprise/433546025
70;92;COURBEVOIE;EXIGENCE RH;;78.20Z;Arnaud DU FAYET DE LA TOUR;71;Président de SAS;;;;n.r.;2000-11-24;4;433598679;10-12 10 RUE DU SERGENT BOBILLOT 92400 COURBEVOIE;https://www.pappers.fr/entreprise/exigence-rh-433598679;https://annuaire-entreprises.data.gouv.fr/entreprise/433598679
70;92;SURESNES;HOTELLERIE PRESTATIONS MULTISERVICES;;78.30Z;Cyril REQUET;67;Gérant;;;;n.r.;2000-11-08;1;433474970;5 RUE DE LA GAUCHERE 92150 SURESNES;https://www.pappers.fr/entreprise/hotellerie-prestations-multiservices-hpm-433474970;https://annuaire-entreprises.data.gouv.fr/entreprise/433474970
70;92;LE PLESSIS-ROBINSON;STORY2AJOB;;78.30Z;Philippe GUYARD;66;Président de SAS;;-18;2019;1-2;2011-11-08;2;538203118;20 RUE RAYE TORTUE 92350 LE PLESSIS-ROBINSON;https://www.pappers.fr/entreprise/story2ajob-538203118;https://annuaire-entreprises.data.gouv.fr/entreprise/538203118
70;92;ANTONY;DENIS PEREZ;;78.30Z;Denis Clement PEREZ;73;;;;;n.r.;1995-01-02;4;400285052;18 AVENUE DE LA PROVIDENCE 92160 ANTONY;https://www.pappers.fr/entreprise/denis-perez-400285052;https://annuaire-entreprises.data.gouv.fr/entreprise/400285052
70;92;GENNEVILLIERS;ALSYBAT;ALSYBAT;78.20Z;Alain WARGNIER;75;Président de SAS;;;;n.r.;2003-09-09;5;450093901;10 RUE DE LA SABLIERE 92230 GENNEVILLIERS;https://www.pappers.fr/entreprise/alsybat-450093901;https://annuaire-entreprises.data.gouv.fr/entreprise/450093901
68;92;PUTEAUX;GLOBALIZATION PARTNERS FRANCE;;78.30Z;Todd Christopher GOFFMAN;56;Gérant;53054994;1895417;2024;200-249;2018-06-01;2;839861911;5 PLACE DE LA PYRAMIDE 92800 PUTEAUX;https://www.pappers.fr/entreprise/globalization-partners-france-839861911;https://annuaire-entreprises.data.gouv.fr/entreprise/839861911
68;92;CHATILLON;OPTISSIMA PREV;;78.30Z;Herve Marie Roger Hubert MARTEL;59;Administrateur;20783998;-3472941;2019;100-199;2018-01-01;5;834175184;140 AVENUE DE LA REPUBLIQUE 92320 CHATILLON;https://www.pappers.fr/entreprise/optissima-prev-834175184;https://annuaire-entreprises.data.gouv.fr/entreprise/834175184
65;92;ISSY-LES-MOULINEAUX;JEAN PIERRE SABATIER CONSULTANTS;;78.10Z;Francoise FAROUZ (LYON);63;Président de SAS;;;;1-2;2000-10-05;4;433195807;33 RUE FOUCHER LEPELLETIER 92130 ISSY-LES-MOULINEAUX;https://www.pappers.fr/entreprise/jean-pierre-sabatier-consultants-433195807;https://annuaire-entreprises.data.gouv.fr/entreprise/433195807
65;92;GARCHES;GIACOMINA DI VITA (SEARCH-RH);;78.10Z;Giacomina DI VITA;80;;;;;n.r.;2011-10-24;2;537619843;27 RUE DU 19 JANVIER 92380 GARCHES;https://www.pappers.fr/entreprise/giacomina-di-vita-search-rh-537619843;https://annuaire-entreprises.data.gouv.fr/entreprise/537619843
65;92;COURBEVOIE;EXIGENCE RH SOLUTIONS;;78.20Z;Arnaud DU FAYET DE LA TOUR;71;Président de SAS;;;;n.r.;2007-07-18;2;499680494;10-12 10 RUE DU SERGENT BOBILLOT 92400 COURBEVOIE;https://www.pappers.fr/entreprise/exigence-rh-solutions-499680494;https://annuaire-entreprises.data.gouv.fr/entreprise/499680494
65;92;CHATENAY-MALABRY;PHILIPPE PROVENSAL;;78.10Z;Philippe PROVENSAL;65;;;;;n.r.;2015-09-01;1;822150330;110 RUE ANATOLE FRANCE 92290 CHATENAY-MALABRY;https://www.pappers.fr/entreprise/philippe-provensal-822150330;https://annuaire-entreprises.data.gouv.fr/entreprise/822150330
65;92;NEUILLY-SUR-SEINE;TSAR EVENT;;78.30Z;Lionel Jacques AZOULAY;65;Président de SAS;;;;n.r.;2008-10-27;1;508780202;144 AVENUE CHARLES DE GAULLE 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/tsar-event-508780202;https://annuaire-entreprises.data.gouv.fr/entreprise/508780202
63;92;NEUILLY-SUR-SEINE;ARDEUR SOLUTIONS;;78.20Z;Ludovic PÉTELLE;56;Directeur Général;2960458;120268;2025;6-9;2018-04-20;1;841751134;22 RUE YBRY 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/ardeur-solutions-ardeur-solutions-841751134;https://annuaire-entreprises.data.gouv.fr/entreprise/841751134
60;92;PUTEAUX;CLIFF JOBS;;78.20Z;Francois-Marie GUINTRAND;53;Directeur Général;1260517;4368;2024;10-19;2013-04-15;4;792480014;LA DEFENSE 1 LA DEFENSE 92800 PUTEAUX;https://www.pappers.fr/entreprise/cliff-jobs-792480014;https://annuaire-entreprises.data.gouv.fr/entreprise/792480014
60;92;VANVES;STAND'UP ACCUEIL;;78.30Z;Jean-Luc LEMARCHAND;62;Gérant;;39131;2023;20-49;2010-02-11;3;520495847;21-23 21 RUE ARISTIDE BRIAND 92170 VANVES;https://www.pappers.fr/entreprise/stand-up-accueil-520495847;https://annuaire-entreprises.data.gouv.fr/entreprise/520495847
60;92;COURBEVOIE;JEAN-EMMANUEL TIMOTEI;;78.10Z;Jean-Emmanuel Jean Emmanuel TIMOTEI;63;;;;;n.r.;2003-07-02;1;449346766;84 RUE ARMAND SILVESTRE 92400 COURBEVOIE;https://www.pappers.fr/entreprise/jean-emmanuel-timotei-449346766;https://annuaire-entreprises.data.gouv.fr/entreprise/449346766
60;92;SURESNES;DIMYX;;78.30Z;Philippe Henri Pierre BOLAC;61;Président de SAS;;;;1-2;2015-02-04;1;809770464;1 IMPASSE DES PETITS CLOS 92150 SURESNES;https://www.pappers.fr/entreprise/dimyx-809770464;https://annuaire-entreprises.data.gouv.fr/entreprise/809770464
58;92;CLAMART;GUILLANNEUF ET ASSOCIES;;78.10Z;Michel GUILLANNEUF;72;Président de SAS;46700;26117;2024;n.r.;2018-07-02;1;841890056;66 AVENUE HENRI BARBUSSE 92140 CLAMART;https://www.pappers.fr/entreprise/guillanneuf-et-associes-841890056;https://annuaire-entreprises.data.gouv.fr/entreprise/841890056
58;92;NANTERRE;ADEQUATION.FM;;78.10Z;Frederic Fernand Germain MARIE;65;Président de SAS;;87;2023;n.r.;2019-11-06;1;879256584;124 RUE SALVADOR ALLENDE 92000 NANTERRE;https://www.pappers.fr/entreprise/adequation-fm-879256584;https://annuaire-entreprises.data.gouv.fr/entreprise/879256584
55;92;NEUILLY-SUR-SEINE;MORGAN PHILIPS OUTSOURCING;;78.10Z;Samuel TAMAGNAUD;56;Président de SAS;593805;-316450;2025;3-5;2006-11-17;4;493155204;191-195 191 AVENUE CHARLES DE GAULLE 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/morgan-philips-outsourcing-493155204;https://annuaire-entreprises.data.gouv.fr/entreprise/493155204
55;92;MEUDON;O ! POTENTIELS;O POTENTIELS;78.30Z;Martial Vincent Pierre Charles GUIETTE;57;Président de SAS;482127;-276438;2018;1-2;2000-10-05;4;433170172;19 BOULEVARD DES NATIONS UNIES 92190 MEUDON;https://www.pappers.fr/entreprise/o-potentiels-easy-search-433170172;https://annuaire-entreprises.data.gouv.fr/entreprise/433170172
55;92;MONTROUGE;DISTRI INTERIM;;78.20Z;Brigitte JABLONSKI (BURMAN);64;Gérant;230992;3459;2016;n.r.;2012-04-26;2;751746124;28 RUE D'ESTIENNE D'ORVES 92120 MONTROUGE;https://www.pappers.fr/entreprise/distri-interim-751746124;https://annuaire-entreprises.data.gouv.fr/entreprise/751746124
55;92;NANTERRE;ANMA CONSULTING;;78.10Z;Andrea Maria BUCK (KLEIN);60;Président de SAS;50609;15559;2017;n.r.;2013-10-01;1;797497625;8 PLACE GABRIEL PERI 92000 NANTERRE;https://www.pappers.fr/entreprise/anma-consulting-797497625;https://annuaire-entreprises.data.gouv.fr/entreprise/797497625
55;92;LEVALLOIS-PERRET;JAM CREATIONS ARTISTIQUES;;78.20Z;Frederic BIARD;50;Gérant;;-25713;2023;3-5;2004-12-14;5;480022037;6 BOULEVARD BINEAU 92300 LEVALLOIS-PERRET;https://www.pappers.fr/entreprise/jam-creations-artistiques-480022037;https://annuaire-entreprises.data.gouv.fr/entreprise/480022037
50;92;COURBEVOIE;DYNAMIT;JOOA;78.20Z;Emmanuel MOREY;54;Gérant;674080;16372;2023;3-5;2016-07-06;2;822081089;18 RUE KLEBER 92400 COURBEVOIE;https://www.pappers.fr/entreprise/dynamit-jooa-822081089;https://annuaire-entreprises.data.gouv.fr/entreprise/822081089
50;92;BOULOGNE-BILLANCOURT;STASS CONSEIL;;78.30Z;Patrice TAIEB;57;Gérant;130060;42134;2019;n.r.;2003-01-30;3;444982086;117 AVENUE VICTOR HUGO 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/stass-conseil-444982086;https://annuaire-entreprises.data.gouv.fr/entreprise/444982086
50;92;BOULOGNE-BILLANCOURT;MOMENT MODEL;;78.10Z;Gregory BARROW;55;Président de SAS;;176195;2022;6-9;2016-12-22;4;824720254;8 RUE DE L'EST 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/moment-model-824720254;https://annuaire-entreprises.data.gouv.fr/entreprise/824720254
50;92;GENNEVILLIERS;SOCIAL & CO;;78.20Z;Azdine ZEGGOU;51;Directeur Général;;92863;2024;10-19;2014-08-01;7;803829209;2 PLACE DU VILLAGE 92230 GENNEVILLIERS;https://www.pappers.fr/entreprise/social-co-803829209;https://annuaire-entreprises.data.gouv.fr/entreprise/803829209
50;92;RUEIL-MALMAISON;STELLA MEDICA;;78.10Z;Christel Sonia LABADIE;57;Gérant;;28383;2024;n.r.;2006-06-01;2;490310356;225 RUE FILLIETTE NICOLAS PHILIBERT 92500 RUEIL-MALMAISON;https://www.pappers.fr/entreprise/stella-medica-stella-medica-490310356;https://annuaire-entreprises.data.gouv.fr/entreprise/490310356
50;92;BOULOGNE-BILLANCOURT;WELCOME INTERIM;;78.20Z;Sarrah BOLEBE (BOLEBE);52;Gérant;;502212;2020;10-19;2016-09-01;4;822340196;73 RUE DU CHATEAU 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/welcome-interim-822340196;https://annuaire-entreprises.data.gouv.fr/entreprise/822340196
50;92;BOULOGNE-BILLANCOURT;HEXAGONE TALENTS;;78.10Z;Cyrille JOUBERT;56;Président de SAS;;-148258;2023;3-5;2016-03-22;1;819548116;121 RUE D'AGUESSEAU 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/hexagone-talents-819548116;https://annuaire-entreprises.data.gouv.fr/entreprise/819548116
50;92;NEUILLY-SUR-SEINE;TALENANCE;;78.30Z;Frederick Didier Jean-Yves MARTIN;56;Président de SAS;;35866;2023;10-19;2012-11-01;2;789061967;11 RUE BAILLY 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/talenance-789061967;https://annuaire-entreprises.data.gouv.fr/entreprise/789061967
50;92;BOULOGNE-BILLANCOURT;AUCLEA CONSULTING;;78.10Z;Sadia DERDICHE;55;Gérant;;1700;2023;n.r.;2002-09-01;2;443345889;121 RUE D'AGUESSEAU 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/auclea-consulting-443345889;https://annuaire-entreprises.data.gouv.fr/entreprise/443345889
50;92;NANTERRE;PROKSIMA;PROKSIMA;78.30Z;Thierry Fabrice GAUTIER;50;Président de SAS;;;;1-2;2013-09-18;3;797519600;177 AVENUE GEORGES CLEMENCEAU 92000 NANTERRE;https://www.pappers.fr/entreprise/proksima-797519600;https://annuaire-entreprises.data.gouv.fr/entreprise/797519600
50;92;CHAVILLE;CLAUDE PIQUE CONSEIL;;78.10Z;Claude PIQUÉ;67;Président de SAS;;;;n.r.;2023-10-02;1;980454946;26 RUE DES CHARMEUSES 92370 CHAVILLE;https://www.pappers.fr/entreprise/claude-pique-conseil-980454946;https://annuaire-entreprises.data.gouv.fr/entreprise/980454946
50;92;SURESNES;PERFORMANCE RESTAURATION - GPR;;78.30Z;Stéphane Michel AGOSTINI;68;Contrôleur de gestion;;;;n.r.;2025-09-18;1;991588633;42 RUE EMILE ZOLA 92150 SURESNES;https://www.pappers.fr/entreprise/performance-restauration-gpr-991588633;https://annuaire-entreprises.data.gouv.fr/entreprise/991588633
50;92;CLICHY;UNIVERSAL JOB CONSULTING;;78.20Z;Mina BOUR;68;Président de SAS;;;;n.r.;2022-01-15;1;910182054;BUREAU 3 6 RUE DES BATELIERS 92110 CLICHY;https://www.pappers.fr/entreprise/universal-job-consulting-910182054;https://annuaire-entreprises.data.gouv.fr/entreprise/910182054
50;92;ISSY-LES-MOULINEAUX;SCOPE RH CONSEIL;;78.10Z;Olivier PRETRE;57;Gérant;;;;n.r.;2006-11-02;1;493129357;24 RUE BARBES 92130 ISSY-LES-MOULINEAUX;https://www.pappers.fr/entreprise/scope-rh-conseil-493129357;https://annuaire-entreprises.data.gouv.fr/entreprise/493129357
50;92;LEVALLOIS-PERRET;ARCHIBALD CONSEIL;;78.10Z;Emmanuel BEUCHET;54;Gérant;;193661;2019;3-5;2014-01-08;2;799653894;113 RUE VICTOR HUGO 92300 LEVALLOIS-PERRET;https://www.pappers.fr/entreprise/archibald-conseil-799653894;https://annuaire-entreprises.data.gouv.fr/entreprise/799653894
50;92;CLICHY;MOHAMED SAVEURS MAGHREBINES (TAHIRI) (SAVEURS MAGHREBINES);;78.20Z;Mohamed TAHIRI;58;;;;;n.r.;2001-07-16;5;438184707;13 RUE GUSTAVE EIFFEL 92110 CLICHY;https://www.pappers.fr/entreprise/mohamed-saveurs-maghrebines-tahiri-saveurs-maghrebines-438184707;https://annuaire-entreprises.data.gouv.fr/entreprise/438184707
50;92;BOULOGNE-BILLANCOURT;PROFIL PARTENAIRE;;78.30Z;Jean-Come MEUNIER;53;Gérant;;;;n.r.;2003-04-01;3;448061127;60 AVENUE DU GENERAL LECLERC 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/profil-partenaire-448061127;https://annuaire-entreprises.data.gouv.fr/entreprise/448061127
50;92;SAINT-CLOUD;PH CONSEIL;;78.10Z;Pierre HERRBACH;77;Président de SAS;;;;n.r.;2022-10-18;1;920903689;56 B BOULEVARD DE LA REPUBLIQUE 92210 SAINT-CLOUD;https://www.pappers.fr/entreprise/ph-conseil-920903689;https://annuaire-entreprises.data.gouv.fr/entreprise/920903689
50;92;NEUILLY-SUR-SEINE;HAMSIAR;;78.20Z;Fodhil HAMAIDI;67;Président de SAS;;;;n.r.;2024-12-03;1;938237922;31 BOULEVARD DU COMMANDANT CHARCOT 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/hamsiar-938237922;https://annuaire-entreprises.data.gouv.fr/entreprise/938237922
50;92;ANTONY;JOBALLIANCE;;78.10Z;Linda SAMOURCACHIAN (KALOUSTIAN);55;Président de SAS;;;;1-2;2014-04-01;2;801402850;8 PL PATRICK DEVEDJIAN 92160 ANTONY;https://www.pappers.fr/entreprise/joballiance-801402850;https://annuaire-entreprises.data.gouv.fr/entreprise/801402850
48;92;RUEIL-MALMAISON;KAIROS TALENTS;;78.10Z;Muriel MAUTINO;61;Président de SAS;75799;-821;2025;n.r.;2019-01-08;1;848025052;9 AVENUE ALEXANDRE MAISTRASSE 92500 RUEIL-MALMAISON;https://www.pappers.fr/entreprise/kairos-talents-848025052;https://annuaire-entreprises.data.gouv.fr/entreprise/848025052
45;92;NEUILLY-SUR-SEINE;ANTINOMIE;;78.10Z;Francis BRAJOU;55;Gérant;322500;54229;2015;n.r.;2008-01-21;5;502255318;89 RUE DE VILLIERS 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/antinomie-502255318;https://annuaire-entreprises.data.gouv.fr/entreprise/502255318
45;92;BOULOGNE-BILLANCOURT;GIE-REPARATIONS;;78.30Z;Nicolas MARTIN;50;Contrôleur de gestion;221094;-15565;2018;n.r.;2016-03-01;1;819829458;10 RUE LOUIS PASTEUR 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/gie-reparations-819829458;https://annuaire-entreprises.data.gouv.fr/entreprise/819829458
45;92;RUEIL-MALMAISON;RESSOURCE'S S.A.P. PRO;;78.30Z;Ahou Eugenie KOIDA LAPEYRERE;51;Président de SAS;202012;10220;2019;n.r.;2016-12-21;3;824849145;32 AVENUE PAUL DOUMER 92500 RUEIL-MALMAISON;https://www.pappers.fr/entreprise/ressource-s-s-a-p-pro-vie-active-assistance-824849145;https://annuaire-entreprises.data.gouv.fr/entreprise/824849145
45;92;NEUILLY-SUR-SEINE;OBJECTIF AVENIR;;78.30Z;Herve Frants Robert MOREAU;50;Gérant;;;;n.r.;2009-02-18;4;510431828;42 RUE MADELEINE MICHELIS 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/objectif-avenir-510431828;https://annuaire-entreprises.data.gouv.fr/entreprise/510431828
45;92;LEVALLOIS-PERRET;VITAE AUTOMOBILE TRANSPORT LOGISTIQUE;;78.10Z;Jean Christophe LE FEUVRE;56;Gérant;;;;n.r.;2007-12-03;3;501391155;102-116 102 RUE VICTOR HUGO 92300 LEVALLOIS-PERRET;https://www.pappers.fr/entreprise/vitae-automobile-transport-logistique-501391155;https://annuaire-entreprises.data.gouv.fr/entreprise/501391155
45;92;NEUILLY-SUR-SEINE;R & H CONSEILT;;78.10Z;Lionel TARRIUS;54;Président de SAS;;6621;2019;0;2016-04-29;1;820269793;32 RUE PIERRET 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/r-h-conseilt-820269793;https://annuaire-entreprises.data.gouv.fr/entreprise/820269793
45;92;COURBEVOIE;ANGHIARI;;78.10Z;Francois SELIN;55;Gérant;;;;n.r.;2009-11-06;2;518573928;19 B RUE CARPEAUX 92400 COURBEVOIE;https://www.pappers.fr/entreprise/anghiari-518573928;https://annuaire-entreprises.data.gouv.fr/entreprise/518573928
45;92;LA GARENNE-COLOMBES;ISELIANCE;;78.30Z;Lydie Claude Daniele SPACCAROTELLA (BERNARD);57;Gérant;;;;n.r.;2014-07-04;3;803446590;11 B AVENUE DE CHARLEBOURG 92250 LA GARENNE-COLOMBES;https://www.pappers.fr/entreprise/iseliance-803446590;https://annuaire-entreprises.data.gouv.fr/entreprise/803446590
45;92;MONTROUGE;CONFLUENCE RH CONSEILS;;78.30Z;Amina Cecile GASSAMA;58;Gérant;;;;n.r.;2011-02-12;1;531267417;9 RUE DE LA VANNE 92120 MONTROUGE;https://www.pappers.fr/entreprise/confluence-rh-conseils-531267417;https://annuaire-entreprises.data.gouv.fr/entreprise/531267417
45;92;PUTEAUX;TRIO CONSULTING RH;;78.30Z;Stephane MAIGROT;50;Président de SAS;;;;n.r.;2007-06-15;2;498537125;86 B RUE DE LA REPUBLIQUE 92800 PUTEAUX;https://www.pappers.fr/entreprise/trio-consulting-rh-498537125;https://annuaire-entreprises.data.gouv.fr/entreprise/498537125
45;92;NEUILLY-SUR-SEINE;EFISEARCH;;78.10Z;Eric BONNEL;53;Gérant;;;;n.r.;2007-12-01;2;501213276;173 AVENUE ACHILLE PERETTI 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/efisearch-501213276;https://annuaire-entreprises.data.gouv.fr/entreprise/501213276
45;92;NANTERRE;PRESTA SERVICE;;78.30Z;Mohamed AMMOUR;52;Gérant;;;;n.r.;2011-12-01;2;750221129;32 AVENUE DE LA REPUBLIQUE 92000 NANTERRE;https://www.pappers.fr/entreprise/presta-service-750221129;https://annuaire-entreprises.data.gouv.fr/entreprise/750221129
45;92;LEVALLOIS-PERRET;MEDIC INTERIM;;78.20Z;Dragana VRANIC;56;Président de SAS;;;;n.r.;2014-10-02;1;804951143;26-28 26 RUE MARIUS AUFAN 92300 LEVALLOIS-PERRET;https://www.pappers.fr/entreprise/medic-interim-medic-interim-804951143;https://annuaire-entreprises.data.gouv.fr/entreprise/804951143
43;92;NEUILLY-SUR-SEINE;PACCARD BALMAT;PACCARD BALMAT;78.10Z;Franck BOISSIN;59;Gérant;;167635;2021;6-9;2017-12-22;1;834397374;129 AVENUE CHARLES DE GAULLE 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/paccard-balmat-paccard-balmat-834397374;https://annuaire-entreprises.data.gouv.fr/entreprise/834397374
43;92;BOULOGNE-BILLANCOURT;RETAIL CLUB;;78.10Z;Alexandre BERNARD;54;Président de SAS;;;;1-2;2020-06-12;1;884189887;51 RUE GEORGES SOREL 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/retail-club-884189887;https://annuaire-entreprises.data.gouv.fr/entreprise/884189887
40;92;ANTONY;FARVAHAR CONSULTING;;78.10Z;Tahereh TAVAKOLI (RAZAVI DANESHVARI);64;Président de SAS;;;;n.r.;2026-01-19;1;100101740;4 RUE ALPHONSINE 92160 ANTONY;https://www.pappers.fr/entreprise/farvahar-consulting-100101740;https://annuaire-entreprises.data.gouv.fr/entreprise/100101740
40;92;BOULOGNE-BILLANCOURT;SAE GROUP;;78.30Z;Luc Ernest Emile DELARUE;63;Administrateur;;;;n.r.;2024-07-19;1;931345896;41 AVENUE EDOUARD VAILLANT 92100 BOULOGNE-BILLANCOURT;https://www.pappers.fr/entreprise/sae-group-931345896;https://annuaire-entreprises.data.gouv.fr/entreprise/931345896
38;92;NEUILLY-SUR-SEINE;ADB RECRUTEMENT;ADB RECRUTEMENT;78.10Z;Rabii ELKASTALANI;50;Président de SAS;42260;22619;2025;n.r.;2017-09-01;3;831827126;99 AVENUE ACHILLE PERETTI 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/adb-recrutement-adb-recrutement-831827126;https://annuaire-entreprises.data.gouv.fr/entreprise/831827126
38;92;PUTEAUX;DEEPFISH TECHNOLOGIES;;78.10Z;Stephane MAIGROT;50;Président de SAS;;;;n.r.;2018-07-16;3;841158504;86 B RUE DE LA REPUBLIQUE 92800 PUTEAUX;https://www.pappers.fr/entreprise/deepfish-technologies-841158504;https://annuaire-entreprises.data.gouv.fr/entreprise/841158504
38;92;ISSY-LES-MOULINEAUX;PAY TRIBU;;78.20Z;Matthias Andre Jacques HUOT;50;Président de SAS;;;;n.r.;2018-05-15;2;839609310;18 RUE TELLES DE LA POTERIE 92130 ISSY-LES-MOULINEAUX;https://www.pappers.fr/entreprise/pay-tribu-839609310;https://annuaire-entreprises.data.gouv.fr/entreprise/839609310
38;92;ASNIERES-SUR-SEINE;PORTOBELO;;78.20Z;Stephane LAMY;53;Directeur Général;;104491;2025;0;2019-06-03;2;851447888;4 RUE PIERRE BROSSOLETTE 92600 ASNIERES-SUR-SEINE;https://www.pappers.fr/entreprise/portobelo-851447888;https://annuaire-entreprises.data.gouv.fr/entreprise/851447888
38;92;CLAMART;HEADSKILLS;;78.10Z;Pierre-Antoine FAYOL (FAYOL);58;Président de SAS;;;;n.r.;2021-10-25;1;904581428;19 RUE DE LA NOISE 92140 CLAMART;https://www.pappers.fr/entreprise/headskills-head-904581428;https://annuaire-entreprises.data.gouv.fr/entreprise/904581428
38;92;ASNIERES-SUR-SEINE;TALENSIA;;78.10Z;Anabela LEVEQUE (MENDES);59;Président de SAS;;;;n.r.;2018-04-02;2;838055168;163 QUAI DU DOCTEUR DERVAUX 92600 ASNIERES-SUR-SEINE;https://www.pappers.fr/entreprise/talensia-838055168;https://annuaire-entreprises.data.gouv.fr/entreprise/838055168
35;92;COURBEVOIE;ORION GLOBAL TRANSPORT CREWING FRANCE;;78.30Z;Loïc ABALLÉA;57;Président de SAS;329051;-138993;2024;3-5;2023-07-28;2;978375350;TOUR AURORE 19 PLACE DES REFLETS 92400 COURBEVOIE;https://www.pappers.fr/entreprise/orion-global-transport-crewing-france-978375350;https://annuaire-entreprises.data.gouv.fr/entreprise/978375350
35;92;NEUILLY-SUR-SEINE;SILVERLANE;;78.10Z;Selim Hedy DZIRI-CRIVELLO;52;Gérant;;;;1-2;2022-01-29;1;909773673;10 RUE MADELEINE MICHELIS 92200 NEUILLY-SUR-SEINE;https://www.pappers.fr/entreprise/silverlane-silverlane-909773673;https://annuaire-entreprises.data.gouv.fr/entreprise/909773673
35;92;SAINT-CLOUD;I-SOCIALE;;78.30Z;Alice FITOUSSI (LASRY);50;Président de SAS;;;;1-2;2022-09-01;2;919512350;77 RUE DES TENNEROLLES 92210 SAINT-CLOUD;https://www.pappers.fr/entreprise/i-sociale-919512350;https://annuaire-entreprises.data.gouv.fr/entreprise/919512350
30;92;COURBEVOIE;EXMAR FRANCE CREWING;;78.30Z;Claude MAERTEN;57;Président de SAS;904642;-133;2025;n.r.;2025-01-15;2;939666616;17 PLACE DES REFLETS 92400 COURBEVOIE;https://www.pappers.fr/entreprise/exmar-france-crewing-939666616;https://annuaire-entreprises.data.gouv.fr/entreprise/939666616
30;92;CLICHY;AQUILA RH DEV 3;;78.20Z;Nathalie GARET;59;Directeur Général;85547;-319955;2025;n.r.;2025-01-20;4;939880217;12-22 12 BOULEVARD VICTOR HUGO 92110 CLICHY;https://www.pappers.fr/entreprise/aquila-rh-dev-3-939880217;https://annuaire-entreprises.data.gouv.fr/entreprise/939880217
30;92;CLICHY;AQUILA RH DEV 4;;78.20Z;Nathalie GARET;59;Directeur Général;42656;-241999;2025;n.r.;2025-01-20;4;939882064;12-22 12 BOULEVARD VICTOR HUGO 92110 CLICHY;https://www.pappers.fr/entreprise/aquila-rh-dev-4-939882064;https://annuaire-entreprises.data.gouv.fr/entreprise/939882064
